지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
성동,2019-11-27,5.3,3.3,8.5,0,7.6,2.3,5.6
성동,2019-11-28,5.4,2.6,10.6,0,8,2,258.8
성동,2019-11-29,3.8,0.1,8,0,7.3,1.5,188.4
성동,2019-11-30,6,1.3,10.2,0,6.1,1.2,11.3
성동,2019-12-01,6,4,7,3,6.8,1.4,331.9
성동,2019-12-02,1.8,-0.6,4.4,0,11.4,2.4,250.3
성동,2019-12-03,2.2,-1.5,5.1,0,5.6,0.9,230.6
성동,2019-12-04,3.9,1.2,7.7,0,7.5,1.6,340.3
성동,2019-12-05,-2.5,-6,2.3,0,9.9,2.8,247.5
성동,2019-12-06,-3.6,-7.3,0.1,0,6.8,1.6,241.9
성동,2019-12-07,-0.5,-2.9,2,0,4.5,1,87.2
성동,2019-12-08,1.1,-2.9,5.6,0,5,0.9,227.8
성동,2019-12-09,4.5,0.1,8.5,0,5.7,1.2,95.6
성동,2019-12-10,9.2,6.7,11.7,3,7.7,0.7,199.7
성동,2019-12-11,7.5,1.9,10.6,0,13.5,3.7,244.7
성동,2019-12-12,1.3,-1.2,4.3,0,9.1,2.1,281.3
성동,2019-12-13,3.7,-0.8,7,0.5,9.5,1.4,202.5
성동,2019-12-14,4.4,2,6.8,0,11.4,2,272.8
성동,2019-12-15,6.4,1.8,11.7,0,4.4,0.5,33.8
성동,2019-12-16,8.9,3.7,13.7,0,4,0.9,0
성동,2019-12-17,8.8,5,11.3,11,8,1.9,357.2
성동,2019-12-18,2.7,0.6,5.7,0,8.7,1.9,292.5
성동,2019-12-19,1.3,-1.5,4.3,0,7.5,1.6,272.8
성동,2019-12-20,0.9,-0.7,3.2,0,6.8,1.9,30.9
성동,2019-12-21,0.9,-2.1,3.2,0,4.8,0.9,101.3
성동,2019-12-22,5.3,2,8.4,0,5.2,0.9,146.3
성동,2019-12-23,4.8,2.4,6.4,3,6,1.5,253.1
성동,2019-12-24,2.8,0,6.4,0,5.1,1.4,36.6
성동,2019-12-25,3.4,-0.5,7.2,0,5.5,0.8,348.8
성동,2019-12-26,3.4,-0.6,5.8,0.5,9.8,1.9,286.9
성동,2019-12-27,0.4,-2.4,3.4,0,7.6,1.9,298.1
성동,2019-12-28,2.7,-1.4,6.1,0,4.4,1.2,67.5
성동,2019-12-29,4.8,2.1,7.3,1.5,4.4,0.9,70.3
성동,2019-12-30,4.1,-3.7,7.7,0.5,12.2,2.1,258.8
성동,2019-12-31,-5.9,-9,-3.2,0,11.1,2.6,295.3
구로,2019-01-01,-4.6,-8,-0.6,0,10.7,1.8,230.6
구로,2019-01-02,-5,-9.2,0.4,0,6.4,1.3,340.3
구로,2019-01-03,-3.5,-8.8,2,0,6.5,1.3,25.3
구로,2019-01-04,-1.4,-6.5,3.6,0,5.9,0.9,205.3
구로,2019-01-05,-3,-5.5,0.6,0,8.1,2.1,337.5
구로,2019-01-06,-2.9,-6.2,2.4,0,7,1.2,213.8
구로,2019-01-07,-2,-6.8,3.7,0,6.8,1.2,239.1
구로,2019-01-08,-3.2,-6.7,1.2,0,13.1,2.5,351.6
구로,2019-01-09,-4.7,-9.5,0.4,0,5.8,1.4,351.6
구로,2019-01-10,-0.8,-4.5,2.8,0,6.5,1.4,202.5
구로,2019-01-11,2.4,-0.4,6.9,0,4.5,1,334.7
구로,2019-01-12,2.3,-1.4,7.7,0,5,1.2,315
구로,2019-01-13,1,-3.8,7.5,0,4.9,1,317.8
구로,2019-01-14,1.3,-2.7,5,0,3.4,0.6,216.6
구로,2019-01-15,-1.7,-6.7,2.8,0,12.4,2.4,284.1
구로,2019-01-16,-4.9,-9.7,-1,0,6.9,2.1,227.8
구로,2019-01-17,-0.1,-3.6,4.7,0,7.5,1.6,216.6
구로,2019-01-18,0.4,-5.3,6.2,0,6.1,0.9,213.8
구로,2019-01-19,3.5,-0.8,8.8,0,6,1,210.9
구로,2019-01-20,-0.9,-4.8,3.3,0,11.5,2.8,337.5
구로,2019-01-21,-0.7,-6.5,4.8,0,10.2,2.1,225
구로,2019-01-22,1.5,-3.4,7,0,9.1,1.6,202.5
구로,2019-01-23,1.8,-1.8,7.9,0,11.2,1.6,337.5
구로,2019-01-24,0,-5.1,6.5,0,6.8,1.2,236.3
구로,2019-01-25,-1.1,-4.2,2.8,0,11.7,2.3,340.3
구로,2019-01-26,-2.6,-6.3,1.9,0,8.3,2.5,320.6
구로,2019-01-27,-0.3,-7.2,4.6,0,7.6,1.7,216.6
구로,2019-01-28,1.6,-2.8,4.4,0,11.8,2.8,247.5
구로,2019-01-29,-0.3,-5.7,6.1,0,5.9,1.1,216.6
구로,2019-01-30,2,-2.8,7.1,0,5.7,1,267.2
구로,2019-01-31,-2.1,-5.5,2.1,0,8.4,2.8,317.8
구로,2019-02-01,-1.4,-7.3,2.6,0,8.7,1.5,213.8
구로,2019-02-02,2.7,-3.1,7.1,0,6.8,1.5,216.6
구로,2019-02-03,3.4,1.7,4.9,19,8.8,2.5,323.4
구로,2019-02-04,0,-2.7,3.7,0,7.3,1.7,300.9
구로,2019-02-05,3.1,-3.5,9.4,0,7.4,1.3,213.8
구로,2019-02-06,5.3,-0.6,10.2,0,6.6,1.4,219.4
구로,2019-02-07,-2,-8.1,5.9,0,11.9,3.6,340.3
구로,2019-02-08,-6.2,-10.2,-2.1,0,7.7,2.3,326.3
구로,2019-02-09,-5.1,-7.8,-1.9,0,10.3,3,320.6
구로,2019-02-10,-4.8,-8.6,-1.9,0,5.3,1.8,326.3
구로,2019-02-11,-2.6,-7.3,2.1,0,8,1.9,329.1
구로,2019-02-12,-0.4,-4.2,3.3,0,7.7,1.7,315
구로,2019-02-13,-1.9,-5.2,2.7,0,10.8,2.6,309.4
구로,2019-02-14,-0.9,-5.9,5.5,0,6.3,1.6,227.8
구로,2019-02-15,-0.8,-3.1,1.4,1,7.6,1.6,213.8
구로,2019-02-16,-2.2,-4.6,2.2,0,7,2.3,208.1
구로,2019-02-17,-1.5,-7.2,4.6,0,6.8,1.3,315
구로,2019-02-18,0.8,-5,5.2,0,5.2,1.1,210.9
구로,2019-02-19,1.4,-0.1,3.5,4,5.8,1.5,326.3
구로,2019-02-20,2,-0.1,5,0,6.6,1.7,334.7
구로,2019-02-21,2.1,-2.9,8.3,0,6,1,208.1
구로,2019-02-22,3.1,-2.1,10.3,0,6.9,1.3,317.8
구로,2019-02-23,5.8,-0.5,13.8,0,8.2,1.3,109.7
구로,2019-02-24,6,0.2,12.9,0,7.3,1.4,236.3
구로,2019-02-25,4.6,1,9.7,0,8.8,1.9,331.9
구로,2019-02-26,5.2,-1.9,11.8,0,6,1.3,19.7
구로,2019-02-27,7.5,3.3,13.2,0,7,1.2,199.7
구로,2019-02-28,6,1,12.6,0,7.1,1.1,213.8
구로,2019-03-01,5.8,0,12.9,0,7.6,1.3,182.8
구로,2019-03-02,7.2,0.4,14.1,0,4.8,1,56.3
구로,2019-03-03,8.8,1.4,15.4,0,6.4,1.3,5.6
구로,2019-03-04,9.1,4.8,15.6,0,7.5,1.6,236.3
구로,2019-03-05,8,4.7,13,0,8.3,2,225
구로,2019-03-06,8.1,4.5,11.7,0,7.1,1.5,227.8
구로,2019-03-07,6.8,2.7,13,0,8.8,2.4,225
구로,2019-03-08,5.4,-0.5,12.6,0,7.4,1.5,213.8
구로,2019-03-09,7.3,-0.9,14.5,0,6.5,1.1,188.4
구로,2019-03-10,9.4,6,14.9,0,6.1,2.1,5.6
구로,2019-03-11,6.1,2.7,9.3,0,7.2,1.7,219.4
구로,2019-03-12,4.3,1.1,8.9,0,12.2,2.8,284.1
구로,2019-03-13,4.3,1.4,8.7,0,13.6,3.5,208.1
구로,2019-03-14,5.2,-1.9,10.1,0,8.3,2,216.6
구로,2019-03-15,5.5,1.9,12.3,1.5,14,1.8,292.5
구로,2019-03-16,4.9,0.2,9.8,0,8.9,1.9,205.3
구로,2019-03-17,5.9,1,12.5,0,8.8,1.6,45
구로,2019-03-18,6.7,0.6,13.8,0,6.6,1.2,191.3
구로,2019-03-19,9.2,2.6,16.3,0,6.8,1.3,213.8
구로,2019-03-20,10.1,6.2,15.1,20,9.6,2,191.3
구로,2019-03-21,7.4,2.4,12.8,4,11.9,3.2,278.4
구로,2019-03-22,3.6,-0.3,8.7,0,10.8,3,329.1
구로,2019-03-23,3.5,-1,8.4,3,13.3,2.5,312.2
구로,2019-03-24,4.7,-0.9,9.7,0,10.8,2.4,213.8
구로,2019-03-25,7.9,2.8,12.7,0,12.4,2.8,227.8
구로,2019-03-26,11,6.8,17.5,0,8.1,1.7,340.3
구로,2019-03-27,11.3,7.7,16.4,0,16.8,3.8,236.3
구로,2019-03-28,9.4,5.1,15.1,0,7,2.3,210.9
구로,2019-03-29,9.2,6.2,14.7,0,8.6,2.4,11.3
구로,2019-03-30,5.4,3.7,9.6,3.5,15.9,3.4,185.6
구로,2019-03-31,5,3.2,9.7,0,11.1,3.1,278.4
구로,2019-04-01,6,0.3,11.2,0,10.8,2.7,250.3
구로,2019-04-02,6.6,0.5,12.8,0,9.8,2.1,205.3
구로,2019-04-03,7.4,1.8,13.4,0,10.4,2,216.6
구로,2019-04-04,9,2.9,15.9,0,13.2,3,194.1
구로,2019-04-05,11.1,6.4,17.1,0,10.5,2.9,210.9
구로,2019-04-06,9.5,5.2,12.1,0,7.7,1.5,5.6
구로,2019-04-07,12.2,5.1,19.4,0,7.8,2.2,337.5
구로,2019-04-08,11.5,6.9,17.5,0,11,2.7,320.6
구로,2019-04-09,9.6,5,14.3,15.5,12.1,4,70.3
구로,2019-04-10,7.2,5,10,3.5,9.6,2.7,64.7
구로,2019-04-11,9.4,3.7,16.3,0,8.5,1.5,210.9
구로,2019-04-12,11,5.2,18,0,10.2,1.8,312.2
구로,2019-04-13,11.9,5.8,17.9,0,9.7,1.7,205.3
구로,2019-04-14,10,7.6,14.1,1.5,11.5,2,225
구로,2019-04-15,11.6,3.7,18.4,0,10.8,1.9,227.8
구로,2019-04-16,14.9,6.5,23.2,0,7.1,1.5,202.5
구로,2019-04-17,15,8.1,21.6,0,8.4,1.9,239.1
구로,2019-04-18,12.5,10.4,17.1,0,14.2,2.2,216.6
구로,2019-04-19,13.9,9.6,19.2,0,8.7,2.5,95.6
구로,2019-04-20,14.6,10.7,19.5,1,8.7,1.7,225
구로,2019-04-21,14.1,11.8,19.6,0.5,6.1,1.4,208.1
구로,2019-04-22,18.4,9.5,27.8,0,6.7,1.3,98.4
구로,2019-04-23,19.6,14.3,25.3,0,8,1.3,199.7
구로,2019-04-24,18.6,14.8,25.3,5,7.9,1.7,191.3
구로,2019-04-25,13.5,8.8,17.4,9.5,10.4,2.9,92.8
구로,2019-04-26,8.6,6.4,10.3,1.5,8.1,2.4,5.6
구로,2019-04-27,11.7,3.9,18.5,0,7.7,1.6,323.4
구로,2019-04-28,12.9,9.9,18.1,0,8.3,1.7,233.4
구로,2019-04-29,13,8.9,17.6,0,5.3,1.2,115.3
구로,2019-04-30,15.5,8.6,22.6,0,7.5,1.5,253.1
구로,2019-05-01,16,10.8,21.8,0,9.4,2.2,264.4
구로,2019-05-02,16.4,9.8,25.4,0,11,2.2,225
구로,2019-05-03,17.1,9.2,26.1,0,10.3,1.4,202.5
구로,2019-05-04,18.8,11.1,27.4,0,7.3,1.4,199.7
구로,2019-05-05,18.7,12.1,27.2,0,10.4,1.8,227.8
구로,2019-05-06,14.2,9.6,19.7,0,13.9,3.7,337.5
구로,2019-05-07,14.5,7.2,22.3,0,11.4,2.3,272.8
구로,2019-05-08,15.3,10.1,21.1,0,11.4,2.7,230.6
구로,2019-05-09,16,11.4,22.2,0,8.3,2.1,225
구로,2019-05-10,17.3,9.2,25.6,0,7.2,1.4,236.3
구로,2019-05-11,18.8,11.7,27.3,0,7.1,1.2,247.5
구로,2019-05-12,20.5,12.4,28.7,0,8,1.1,216.6
구로,2019-05-13,18.1,14.2,22.7,0,7,1.3,225
구로,2019-05-14,19.1,12,26.6,0,7,1.3,194.1
구로,2019-05-15,20.4,14.1,27.5,0,8.1,1.3,182.8
구로,2019-05-16,22.9,15.6,30.2,0,8,1.4,213.8
구로,2019-05-17,22.7,16.3,27.8,0,5.8,1,59.1
구로,2019-05-18,22.1,17.1,25.1,0,13.5,3.5,98.4
구로,2019-05-19,19.1,17.6,21.9,16,9.5,2.5,132.2
구로,2019-05-20,16.3,12.4,19.9,7,13.1,3.6,222.2
구로,2019-05-21,17.1,11.1,23.9,0,11.3,3.2,267.2
구로,2019-05-22,19.5,12.5,27.1,0,11.9,2.8,230.6
구로,2019-05-23,21.2,13.4,29.1,0,7.5,1.4,199.7
구로,2019-05-24,24,15.7,33.4,0,6.6,1.5,188.4
구로,2019-05-25,23,17.8,28.9,0,8.1,1.8,208.1
구로,2019-05-26,24.1,17.6,31.1,0,9.6,1.7,222.2
구로,2019-05-27,17.8,15.1,22.5,5,12,3.3,188.4
구로,2019-05-28,18.6,11.1,24.6,0,9.8,2.3,227.8
구로,2019-05-29,20.3,13.3,26.8,0,8.6,2.4,205.3
구로,2019-05-30,19.5,13.8,25.5,0,15.8,2.8,230.6
구로,2019-05-31,19.1,16,23.8,0,9.8,2.7,202.5
구로,2019-06-01,18.1,14.1,23.4,0,7.5,1.8,202.5
구로,2019-06-02,20.8,13.3,27.7,0,7.5,1.3,194.1
구로,2019-06-03,22.5,15.2,29.5,0,8.5,1.6,326.3
구로,2019-06-04,22.3,17.1,28.8,0,8.1,2.1,241.9
구로,2019-06-05,22.4,18.3,29.1,0,8.4,1.7,227.8
구로,2019-06-06,20.4,17.7,24.7,5.5,8.4,1.9,67.5
구로,2019-06-07,19.8,16.9,24.5,43.5,9.6,3.5,109.7
구로,2019-06-08,21.9,16.4,27.8,0,6.4,1.5,340.3
구로,2019-06-09,21.5,17.2,25.4,6.5,9.7,1.7,92.8
구로,2019-06-10,19.1,15.8,23.1,12.5,9,3.2,95.6
구로,2019-06-11,20.8,17,26,0,8.1,2.2,75.9
구로,2019-06-12,21.1,15.7,26.8,0,7.8,1.5,208.1
구로,2019-06-13,22.5,16,28.8,0,7.3,1.5,329.1
구로,2019-06-14,22.7,18.6,28.7,0,7.1,1.5,315
구로,2019-06-15,22.1,18.5,27.6,0,13.1,2.6,14.1
구로,2019-06-16,22.4,16.6,28.7,0,8.9,1.9,213.8
구로,2019-06-17,21.6,17.1,26.9,0,7.6,2.3,233.4
구로,2019-06-18,21.1,17.8,26,5.5,9.5,2.1,222.2
구로,2019-06-19,21.5,19.1,25.8,0.5,7.1,1.3,312.2
구로,2019-06-20,22.5,19.7,27.9,0,6.7,1.5,222.2
구로,2019-06-21,22.3,18.1,26.7,0,8.9,1.5,95.6
구로,2019-06-22,24.7,18.8,30.6,0,8.8,2.8,67.5
구로,2019-06-23,25,20.2,30.4,0,8.2,2.7,320.6
구로,2019-06-24,25,20.2,31.2,0,7.8,1.6,225
구로,2019-06-25,25,19,32.3,0,6.5,1.4,227.8
구로,2019-06-26,25.2,19.9,29.8,0,8,1.6,123.8
구로,2019-06-27,25.3,21.4,31.4,1,6.6,1.8,216.6
구로,2019-06-28,23.9,21.7,28.8,1,5.5,1.5,230.6
구로,2019-06-29,23,20.1,27.4,2,6,1.4,101.3
구로,2019-06-30,23.5,20,28,0,8.3,2.2,182.8
구로,2019-07-01,23.8,19.8,29.9,0,8.1,2.1,258.8
구로,2019-07-02,24.3,20.3,29.6,0,7.6,1.8,225
구로,2019-07-03,23.5,20.4,27.4,0,4.4,1.2,345.9
구로,2019-07-04,24.8,18.7,31.8,0,7.3,1.5,210.9
구로,2019-07-05,26.8,20.1,34.2,0,7.1,1.2,177.2
구로,2019-07-06,28.9,22.4,35.5,0,9.6,2.3,67.5
구로,2019-07-07,26.8,23.5,31.3,0,11.9,4.5,70.3
구로,2019-07-08,25.1,21.9,30.1,0,9.7,4.2,67.5
구로,2019-07-09,25.4,21.4,31.4,0,9.3,3.6,47.8
구로,2019-07-10,22.6,19.3,26.4,6.5,10.5,4.2,59.1
구로,2019-07-11,21.2,19.1,24.1,0.5,9.8,3.2,315
구로,2019-07-12,23.9,19.7,29,0,7.6,1.8,244.7
구로,2019-07-13,24.5,21.4,30,0,7.8,1.8,177.2
구로,2019-07-14,25.7,20.9,31.5,0,6.3,1.3,202.5
구로,2019-07-15,24.2,21.7,27.9,35.5,6.6,1.4,123.8
구로,2019-07-16,24.3,21.7,28.5,0,5.3,1.1,270
구로,2019-07-17,25.8,21.5,29.8,0,5.4,1,216.6
구로,2019-07-18,27.3,22.6,33.7,0,6.9,1.3,216.6
구로,2019-07-19,28.3,22,35.1,0,9.5,2.3,213.8
구로,2019-07-20,28.4,25.3,31.4,1.5,15.1,4.7,73.1
구로,2019-07-21,25.2,23.8,28.4,7,9.4,2.6,233.4
구로,2019-07-22,27.1,24.3,32.1,0,7.9,2.2,239.1
구로,2019-07-23,28.3,23.9,33.9,0,7.8,2,225
구로,2019-07-24,26.1,24.5,27.4,2,8.6,1.5,202.5
구로,2019-07-25,26.2,25.4,28.2,4,6.9,1.3,202.5
구로,2019-07-26,25.1,23.4,26.5,60.5,10,1.8,202.5
구로,2019-07-27,28.7,24.8,34.5,0,7.8,1.2,236.3
구로,2019-07-28,25.9,24.8,27.9,32,14.5,2.6,213.8
구로,2019-07-29,27.9,25.4,31.2,2,11.4,3.2,194.1
구로,2019-07-30,28.2,25.7,32.1,0.5,12.9,4.4,210.9
구로,2019-07-31,26.1,24,27.7,34.5,11.1,2.7,205.3
구로,2019-08-01,26.7,23.6,30.7,37,8.2,1.6,326.3
구로,2019-08-02,28.9,24.6,34.6,0,5.6,0.7,309.4
구로,2019-08-03,29.1,24.8,36.1,2.5,8,0.9,87.2
구로,2019-08-04,29.5,24.3,35.7,0,6,0.9,191.3
구로,2019-08-05,30.8,25.7,36.5,0,6.4,1.5,312.2
구로,2019-08-06,32.3,28,38,0,8.6,2.5,47.8
구로,2019-08-07,27.5,23.8,32.2,3,6.4,1.3,45
구로,2019-08-08,29,25.6,34,0,6.6,1.2,230.6
구로,2019-08-09,29.8,25.6,35.8,0,6.7,1.1,182.8
구로,2019-08-10,31.7,26.6,37.2,0,11.7,2.6,143.4
구로,2019-08-11,30.7,25.1,36.5,9.5,16.3,5.1,106.9
구로,2019-08-12,27.1,24.6,30.2,45.5,9.3,2.4,90
구로,2019-08-13,29,24.4,35.4,4.5,8.5,1.4,168.8
구로,2019-08-14,30.6,25.3,36.6,0,7.8,1.4,81.6
구로,2019-08-15,26.1,23.3,29.6,7,10.4,2.6,87.2
구로,2019-08-16,26.6,22.9,30.9,0,9.8,2,227.8
구로,2019-08-17,26.4,23.6,30.7,0,8.7,2.3,244.7
구로,2019-08-18,25.1,21.7,30.5,0,6.1,1.2,199.7
구로,2019-08-19,26.1,20.9,31.8,0,6.6,1.3,306.6
구로,2019-08-20,28,23.6,33.6,0,6.9,1.6,222.2
구로,2019-08-21,27,24.3,32.2,1,6.2,1.5,2.8
구로,2019-08-22,26.8,22.9,32.2,0,7,1.4,323.4
구로,2019-08-23,26,22.3,30.1,0,8.4,1.7,45
구로,2019-08-24,23.6,20.9,28.3,0,7.5,1.2,255.9
구로,2019-08-25,24.5,20.1,29.8,0,7.8,1.1,194.1
구로,2019-08-26,26.3,21.6,32.4,0,6.4,1.1,84.4
구로,2019-08-27,25.3,21.9,29.5,6,4.9,0.7,247.5
구로,2019-08-28,26,22.9,30.8,0,7.4,1.5,216.6
구로,2019-08-29,23.4,17.9,27,72,12,2.4,292.5
구로,2019-08-30,23,18.5,27.9,0,10.3,2.2,236.3
구로,2019-08-31,23.4,18,29,0,7.1,1.4,216.6
구로,2019-09-01,23.3,18.8,28,0,4.5,0.8,216.6
구로,2019-09-02,24.3,19.2,30.5,0,5.1,1.4,337.5
구로,2019-09-03,24.3,21.1,28.2,0,8,2.4,84.4
구로,2019-09-04,22.9,21.4,24.9,47,9.5,2.6,109.7
구로,2019-09-05,23.3,21.8,28.1,20,10.6,1.5,106.9
구로,2019-09-06,25.2,21.7,29.3,6.5,6,2,84.4
구로,2019-09-07,25.8,22.8,30.3,2.5,29.4,6.6,205.3
구로,2019-09-08,24.9,22.8,28.5,0,7.2,1.7,225
구로,2019-09-09,25.5,22.3,28.9,0,5.6,1.5,50.6
구로,2019-09-10,23.9,22.4,27.3,90,8.9,2.3,168.8
구로,2019-09-11,24.7,20.3,28.7,6.5,9.2,3.5,118.1
구로,2019-09-12,20.9,17.4,23.8,20,9.4,3.2,87.2
구로,2019-09-13,22.9,17.5,29.5,0.5,5.7,1.5,112.5
구로,2019-09-14,22.4,21.1,25.2,1,5.5,1.2,230.6
구로,2019-09-15,24,19.6,29.8,0,6,1.8,70.3
구로,2019-09-16,24.3,20.1,30.5,0,7.7,2.3,92.8
구로,2019-09-17,24.2,19.7,30.6,0,7.5,2.3,90
구로,2019-09-18,20.8,16.2,25.8,0,8.9,3.2,317.8
구로,2019-09-19,19.3,13.2,25.9,0,6.9,2.2,323.4
구로,2019-09-20,20.1,15.5,23.8,0,6.8,2.2,78.8
구로,2019-09-21,20.1,18.2,22.5,0,6.1,2.1,98.4
구로,2019-09-22,19.2,17.7,20,0,14.3,4.2,59.1
구로,2019-09-23,19.6,15.7,25.3,0,9.4,2.4,348.8
구로,2019-09-24,19.5,14.1,26.5,0,6.6,1.2,233.4
구로,2019-09-25,20.7,15.1,27,0,5.2,0.9,270
구로,2019-09-26,22.8,17.5,29.2,0,5.8,1.4,95.6
구로,2019-09-27,22.9,18.7,27.2,0,5.7,1.5,115.3
구로,2019-09-28,23.4,18.8,29.7,0,5.9,1.4,345.9
구로,2019-09-29,21.8,17.4,27.7,0,6.3,1.3,340.3
구로,2019-09-30,22,16.5,29.4,0,4.6,1,120.9
구로,2019-10-01,23,17.6,28.2,0,6.5,1.5,202.5
구로,2019-10-02,22.1,20.4,24.8,19.5,10.5,3.3,47.8
구로,2019-10-03,22.8,19.7,28,4,7.7,2.5,2.8
구로,2019-10-04,22.2,18.1,27.5,0,7.9,1.6,191.3
구로,2019-10-05,18.8,15.9,21.6,0,9.7,2.8,84.4
구로,2019-10-06,18.4,14.9,22.4,0,9.4,3.1,95.6
구로,2019-10-07,14.8,12.9,18.4,15.5,6.1,1.8,106.9
구로,2019-10-08,14.5,9.1,19.8,0,10.4,2,331.9
구로,2019-10-09,13.6,7.7,20.4,0,6.1,1,185.6
구로,2019-10-10,15.5,10.5,20,0,4.5,1.2,56.3
구로,2019-10-11,18.9,12.5,25,0,11.4,2.3,67.5
구로,2019-10-12,18,14.5,22.8,0,16.3,4.4,50.6
구로,2019-10-13,16.9,11.8,22.5,0,7.6,2,59.1
구로,2019-10-14,14,9.5,18.7,0,9.7,2.3,331.9
구로,2019-10-15,14,8.4,20.5,0,7.3,1.6,123.8
구로,2019-10-16,14.7,9.4,20.1,0,5.5,1.3,331.9
구로,2019-10-17,15.2,11.4,21,0,6.3,1.3,70.3
구로,2019-10-18,17.9,12.4,22.4,0,8.5,2.5,56.3
구로,2019-10-19,16.7,12.2,21.9,0,6.5,1.6,334.7
구로,2019-10-20,15.8,11.8,21.6,0,4.2,0.9,115.3
구로,2019-10-21,16.8,11.3,23.3,0,5.1,1.3,42.2
구로,2019-10-22,17.7,12.6,23.5,0,5.9,1.3,90
구로,2019-10-23,17.7,14.1,20.7,0,7.1,2.3,84.4
구로,2019-10-24,18.4,13.3,22.7,0,10,2.7,47.8
구로,2019-10-25,16.5,12.3,22.3,1,7.8,2.1,295.3
구로,2019-10-26,9.8,6.7,14,0,7.7,1.9,303.8
구로,2019-10-27,11,4.7,17.2,0,6.7,1,329.1
구로,2019-10-28,12.9,7.6,17.6,2.5,9.3,2.4,222.2
구로,2019-10-29,12.4,7.9,18.5,0.5,8.5,1.9,264.4
구로,2019-10-30,11.2,5.1,17.2,0,6.8,1.3,213.8
구로,2019-10-31,15,8.8,19.9,0,8.7,1.9,194.1
구로,2019-11-01,13.7,9.7,19.2,0,6.8,1.3,320.6
구로,2019-11-02,13.4,8.4,18.8,0,4.9,0.9,202.5
구로,2019-11-03,14.5,8.9,20.2,0,7.8,2.1,73.1
구로,2019-11-04,13.7,9.9,19.3,0,6.2,1.9,101.3
구로,2019-11-05,12,8.2,17.4,0,6.4,1.1,241.9
구로,2019-11-06,10.8,5.5,16.5,0,6.1,1.2,233.4
구로,2019-11-07,9.1,4.8,13.7,0,8.7,2,340.3
구로,2019-11-08,6.8,1.2,12.6,0,6.2,1.5,329.1
구로,2019-11-09,9.2,3.2,16.4,0,5.8,1,303.8
구로,2019-11-10,10.4,6,15.2,15,8.9,1.9,182.8
구로,2019-11-11,11.3,7.3,16.2,1.5,9.2,2.3,329.1
구로,2019-11-12,9.4,4.6,15,0,4.4,0.8,236.3
구로,2019-11-13,7.8,3.6,11.6,13.5,12.7,2.2,337.5
구로,2019-11-14,1.7,-1.6,5.2,0,9.1,2.3,306.6
구로,2019-11-15,6.6,1.3,8.2,26,10.5,2.3,205.3
구로,2019-11-16,6.6,2.8,12.8,0,4.8,1.4,120.9
구로,2019-11-17,9.3,5.9,13.2,25,10.6,2.7,56.3
구로,2019-11-18,5,1.1,13.4,14.5,13.1,3.1,258.8
구로,2019-11-19,0.7,-2.6,4.3,0,11.5,2.1,337.5
구로,2019-11-20,0.4,-3.4,5.1,0,8.1,1.7,329.1
구로,2019-11-21,5.7,-2.1,10.8,0,6.3,1.7,104.1
구로,2019-11-22,9.9,2.6,17.7,0,6.5,1.7,50.6
구로,2019-11-23,12.3,6.6,18,0,7,1.3,118.1
구로,2019-11-24,10.2,4.9,16.9,4,11.2,2,334.7
구로,2019-11-25,1.6,-1.4,4.9,0,10.3,2.6,334.7
구로,2019-11-26,6.8,0.8,13.8,0,6.9,1.7,312.2
구로,2019-11-27,3.2,0.5,6.6,0,8.8,2.8,351.6
구로,2019-11-28,3.9,0,10.5,0,6,2,309.4
구로,2019-11-29,2.1,-2.5,7.3,0,6.8,1.7,326.3
구로,2019-11-30,4.9,-1.2,9.8,0,5.5,1.3,205.3
구로,2019-12-01,5.2,3,7.5,3.5,6.7,1.3,340.3
구로,2019-12-02,1,-2,4.6,0,11.1,2.4,320.6
구로,2019-12-03,1.1,-3.8,4.1,1.5,5.8,1.6,210.9
구로,2019-12-04,2.9,-1.8,8.1,0,8.4,1.8,351.6
구로,2019-12-05,-3.3,-7.7,0.3,0,8.7,3.1,340.3
구로,2019-12-06,-4.8,-9.2,0.5,0,5.2,1.5,317.8
구로,2019-12-07,-0.8,-5.4,4,0,5.6,1.3,326.3
구로,2019-12-08,0.2,-4.4,6.6,0,5.2,0.9,320.6
구로,2019-12-09,5,-1.1,8.7,0,8.4,2.7,216.6
구로,2019-12-10,8.3,5,11.2,1,8.2,1.6,202.5
구로,2019-12-11,6.6,0.7,9.6,0,13.5,3,264.4
구로,2019-12-12,0.1,-2.9,4.2,0,7.6,1.8,326.3
구로,2019-12-13,,,,0.5,8,2.2,188.4
구로,2019-12-14,,,,0.5,8.5,2.3,340.3
구로,2019-12-15,5.4,-1,11.7,0,5.5,1.4,112.5
구로,2019-12-16,8.3,1.1,14.2,0,5.1,1.3,92.8
구로,2019-12-17,8.3,3.7,11.5,7,7.6,2.2,312.2
구로,2019-12-18,1.3,-1.2,5.8,0,6.5,2.1,315
구로,2019-12-19,0,-3.5,4.3,0,8,2.1,300.9
구로,2019-12-20,-0.4,-3.4,3.7,0,7.4,1.8,320.6
구로,2019-12-21,-0.7,-4.7,2.6,0.5,7.2,1.3,194.1
구로,2019-12-22,4.4,0,9.3,0.5,6.3,1.4,171.6
구로,2019-12-23,3.4,0.1,5.5,3.5,6.4,1.8,303.8
